project_project_id,cases_case_id,cases_submitter_id,samples_sample_id,samples_submitter_id,portions_portion_id,portions_submitter_id,analytes_analyte_id,analytes_submitter_id,aliquots_aliquot_id,aliquots_aliquot_quantity,aliquots_aliquot_volume,aliquots_amount,aliquots_analyte_type,aliquots_analyte_type_id,aliquots_concentration,aliquots_no_matched_normal_low_pass_wgs,aliquots_no_matched_normal_targeted_sequencing,aliquots_no_matched_normal_wgs,aliquots_no_matched_normal_wxs,aliquots_selected_normal_low_pass_wgs,aliquots_selected_normal_targeted_sequencing,aliquots_selected_normal_wgs,aliquots_selected_normal_wxs,aliquots_source_center,aliquots_state,aliquots_submitter_id
TCGA-SKCM,9e5a0b7e-9682-4f29-8e4a-7af968ca93fc,TCGA-EB-A44N,fbddb088-bad0-4f1b-bb95-32236414609f,TCGA-EB-A44N-01A,4ddac51b-6481-4521-95d2-802891a27c8a,TCGA-EB-A44N-01A-11,b724413a-2374-46a3-85ec-8be742a90d9a,TCGA-EB-A44N-01A-11R,bccae620-c677-4793-afe6-942ca71b8aa9,1.95,13.0,,,,0.15,,,,,,,,,23,released,TCGA-EB-A44N-01A-11R-A266-07
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,08fa1110-c294-45fa-a5e9-a718cf624e7b,TCGA-EE-A20B-10A,74baa068-250c-47e1-9ec1-7e0fb9a4f36b,TCGA-EE-A20B-10A-01,8c2f6af8-9e41-4eaf-a4fa-99d404fc2467,TCGA-EE-A20B-10A-01D,033be73d-7639-4eb3-98d7-88eadb8633b8,2.8,40.0,,,,0.07,,,,,,,,,23,released,TCGA-EE-A20B-10A-01D-A198-08
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,08fa1110-c294-45fa-a5e9-a718cf624e7b,TCGA-EE-A20B-10A,74baa068-250c-47e1-9ec1-7e0fb9a4f36b,TCGA-EE-A20B-10A-01,8c2f6af8-9e41-4eaf-a4fa-99d404fc2467,TCGA-EE-A20B-10A-01D,52f11309-0958-4b4c-881c-471fbf4f86c2,1.01,6.7,,,,0.15,,,,,,,,,23,released,TCGA-EE-A20B-10A-01D-A195-01
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,08fa1110-c294-45fa-a5e9-a718cf624e7b,TCGA-EE-A20B-10A,74baa068-250c-47e1-9ec1-7e0fb9a4f36b,TCGA-EE-A20B-10A-01,8c2f6af8-9e41-4eaf-a4fa-99d404fc2467,TCGA-EE-A20B-10A-01D,c34c6317-489c-4a9f-88eb-a1f12f90360b,2.0,50.0,,,,0.04,false,false,false,false,false,false,false,false,23,released,TCGA-EE-A20B-10A-01D-A95A-36
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,63f852c9-f529-45f9-96a6-303a10fd283d,TCGA-EE-A20B-06A,f0ceb2cd-9be3-4a1b-b6b3-32800d41b73a,TCGA-EE-A20B-06A-11,5523a456-3bab-4df1-b36d-3493394493bc,TCGA-EE-A20B-06A-11R,9cddacc7-b4db-405f-854a-ddd4dbf5e3d9,3.6,20.0,,,,0.18,,,,,,,,,23,released,TCGA-EE-A20B-06A-11R-A18X-13
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,63f852c9-f529-45f9-96a6-303a10fd283d,TCGA-EE-A20B-06A,f0ceb2cd-9be3-4a1b-b6b3-32800d41b73a,TCGA-EE-A20B-06A-11,5523a456-3bab-4df1-b36d-3493394493bc,TCGA-EE-A20B-06A-11R,bbcc0f70-85ae-409a-a108-1cabc60d2532,2.34,13.0,,,,0.18,,,,,,,,,23,released,TCGA-EE-A20B-06A-11R-A18U-07
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,63f852c9-f529-45f9-96a6-303a10fd283d,TCGA-EE-A20B-06A,f0ceb2cd-9be3-4a1b-b6b3-32800d41b73a,TCGA-EE-A20B-06A-11,5ad25589-d25d-494d-83ff-2d8bb74f75ea,TCGA-EE-A20B-06A-11W,efe70d2f-c5d6-45f1-a106-4c96eec26baa,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EE-A20B-06A-11W-A20G-08
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,63f852c9-f529-45f9-96a6-303a10fd283d,TCGA-EE-A20B-06A,f0ceb2cd-9be3-4a1b-b6b3-32800d41b73a,TCGA-EE-A20B-06A-11,67af9a84-5981-4659-9e38-74d59871451a,TCGA-EE-A20B-06A-11D,1e02a59a-3aba-4750-aac2-88dbe8add1b6,2.0,50.0,,,,0.04,false,false,false,false,false,false,false,false,23,released,TCGA-EE-A20B-06A-11D-A95A-36
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,63f852c9-f529-45f9-96a6-303a10fd283d,TCGA-EE-A20B-06A,f0ceb2cd-9be3-4a1b-b6b3-32800d41b73a,TCGA-EE-A20B-06A-11,67af9a84-5981-4659-9e38-74d59871451a,TCGA-EE-A20B-06A-11D,8f7dee5b-4b47-45c5-b5cd-94aeb7189631,1.07,13.4,,,,0.08,,,,,,,,,23,released,TCGA-EE-A20B-06A-11D-A38Q-08
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,63f852c9-f529-45f9-96a6-303a10fd283d,TCGA-EE-A20B-06A,f0ceb2cd-9be3-4a1b-b6b3-32800d41b73a,TCGA-EE-A20B-06A-11,67af9a84-5981-4659-9e38-74d59871451a,TCGA-EE-A20B-06A-11D,e897c333-8533-44a3-9bd2-16c54320d5e5,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-EE-A20B-06A-11D-A196-08
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,63f852c9-f529-45f9-96a6-303a10fd283d,TCGA-EE-A20B-06A,f0ceb2cd-9be3-4a1b-b6b3-32800d41b73a,TCGA-EE-A20B-06A-11,67af9a84-5981-4659-9e38-74d59871451a,TCGA-EE-A20B-06A-11D,efebe621-d9a4-4751-869f-f8844c17e921,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-EE-A20B-06A-11D-A19B-05
TCGA-SKCM,f632effd-be12-41ab-8e4f-2a5f38af8bae,TCGA-EE-A20B,63f852c9-f529-45f9-96a6-303a10fd283d,TCGA-EE-A20B-06A,f0ceb2cd-9be3-4a1b-b6b3-32800d41b73a,TCGA-EE-A20B-06A-11,67af9a84-5981-4659-9e38-74d59871451a,TCGA-EE-A20B-06A-11D,febdfbb5-f50b-4be0-bc99-243d002c555a,1.14,6.7,,,,0.17,,,,,,,,,23,released,TCGA-EE-A20B-06A-11D-A194-01
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,e0337771-33b0-4504-91a8-aec8759265b6,TCGA-EB-A553-01A,f24fb613-d434-4aba-872d-581939975133,TCGA-EB-A553-01A-12,e9a3b888-21f3-4310-898f-ff484325b567,TCGA-EB-A553-01A-12D,c64d2786-dc8b-4c5a-b68c-7a9a56db67e6,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-EB-A553-01A-12D-A27K-08
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,2e8b6ecc-8921-4eb9-b5c3-3e1ebf77fb2f,TCGA-EB-A6R0-01A,5fb11496-7699-45b3-b549-5cc297ee3497,TCGA-EB-A6R0-01A-12,988c4682-a343-40ff-88fb-1dd9cd9041dd,TCGA-EB-A6R0-01A-12R,9d679398-4a73-4e22-811c-050b616846f2,3.6,20.0,,,,0.18,,,,,,,,,23,released,TCGA-EB-A6R0-01A-12R-A32K-13
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,4d21bfb3-7c91-49d7-8e39-d865e8c9ea55,TCGA-EB-A6R0-10B,1a59aa64-281e-42a0-9dd5-dac9c3833c48,TCGA-EB-A6R0-10B-01,4e8f0b1c-b404-4df2-b783-05fa6800ada9,TCGA-EB-A6R0-10B-01W,12da0755-4480-426f-8a04-7f7969eec50a,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A6R0-10B-01W-A35W-08
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,4d21bfb3-7c91-49d7-8e39-d865e8c9ea55,TCGA-EB-A6R0-10B,1a59aa64-281e-42a0-9dd5-dac9c3833c48,TCGA-EB-A6R0-10B-01,63e96776-d0de-4684-9eee-0b988b79f178,TCGA-EB-A6R0-10B-01D,24968a34-8e69-403f-a9a6-33dff7794e66,2.8,40.0,,,,0.07,,,,,,,,,23,released,TCGA-EB-A6R0-10B-01D-A32N-08
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,4d21bfb3-7c91-49d7-8e39-d865e8c9ea55,TCGA-EB-A6R0-10B,1a59aa64-281e-42a0-9dd5-dac9c3833c48,TCGA-EB-A6R0-10B-01,63e96776-d0de-4684-9eee-0b988b79f178,TCGA-EB-A6R0-10B-01D,ef4062b4-1dd7-4621-b0fa-347155b839bd,1.96,14.0,,,,0.14,,,,,,,true,,23,released,TCGA-EB-A6R0-10B-01D-A816-36
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,4d21bfb3-7c91-49d7-8e39-d865e8c9ea55,TCGA-EB-A6R0-10B,1a59aa64-281e-42a0-9dd5-dac9c3833c48,TCGA-EB-A6R0-10B-01,63e96776-d0de-4684-9eee-0b988b79f178,TCGA-EB-A6R0-10B-01D,fa666a9a-7668-47a2-aa05-8aacb2515693,0.94,6.7,,,,0.14,,,,,,,,,23,released,TCGA-EB-A6R0-10B-01D-A32M-01
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,0fa415e4-3b59-42d9-b1ad-b2725d07c4ac,TCGA-EB-A41A-01A,6b21d3cf-dbf8-4f3f-9236-d1cdfdf4a94c,TCGA-EB-A41A-01A-11,0d7be4e8-bc2f-4d28-86e0-e278a14c49aa,TCGA-EB-A41A-01A-11W,b0e4d58b-e61a-4567-b9ea-70ac99ca9ff1,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A41A-01A-11W-A26E-08
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,0fa415e4-3b59-42d9-b1ad-b2725d07c4ac,TCGA-EB-A41A-01A,6b21d3cf-dbf8-4f3f-9236-d1cdfdf4a94c,TCGA-EB-A41A-01A-11,3020a041-1e22-4121-8cd5-545560c6358e,TCGA-EB-A41A-01A-11D,14f75448-a4fe-4711-849a-8c3d8504c1fa,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A41A-01A-11D-A24V-05
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,0fa415e4-3b59-42d9-b1ad-b2725d07c4ac,TCGA-EB-A41A-01A,6b21d3cf-dbf8-4f3f-9236-d1cdfdf4a94c,TCGA-EB-A41A-01A-11,3020a041-1e22-4121-8cd5-545560c6358e,TCGA-EB-A41A-01A-11D,58223c5e-67dc-41b0-ba30-9c3e32f936ff,2.38,14.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A41A-01A-11D-A815-36
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,0fa415e4-3b59-42d9-b1ad-b2725d07c4ac,TCGA-EB-A41A-01A,6b21d3cf-dbf8-4f3f-9236-d1cdfdf4a94c,TCGA-EB-A41A-01A-11,3020a041-1e22-4121-8cd5-545560c6358e,TCGA-EB-A41A-01A-11D,ad4b647b-d8bf-4f5f-94df-8e1a55e11c34,1.14,6.7,,,,0.17,,,,,,,,,23,released,TCGA-EB-A41A-01A-11D-A24Q-01
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,0fa415e4-3b59-42d9-b1ad-b2725d07c4ac,TCGA-EB-A41A-01A,6b21d3cf-dbf8-4f3f-9236-d1cdfdf4a94c,TCGA-EB-A41A-01A-11,3020a041-1e22-4121-8cd5-545560c6358e,TCGA-EB-A41A-01A-11D,c3a04461-8e79-46d0-8176-29c125735ad8,3.6,40.0,,,,0.09,,,,,,,,,23,released,TCGA-EB-A41A-01A-11D-A24R-08
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,0fa415e4-3b59-42d9-b1ad-b2725d07c4ac,TCGA-EB-A41A-01A,6b21d3cf-dbf8-4f3f-9236-d1cdfdf4a94c,TCGA-EB-A41A-01A-11,c3b1a740-d39c-48d4-9917-eef648554c54,TCGA-EB-A41A-01A-11R,0a9180e6-780e-4286-8128-49a26b076e40,3.2,20.0,,,,0.16,,,,,,,,,23,released,TCGA-EB-A41A-01A-11R-A24Y-13
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,0fa415e4-3b59-42d9-b1ad-b2725d07c4ac,TCGA-EB-A41A-01A,6b21d3cf-dbf8-4f3f-9236-d1cdfdf4a94c,TCGA-EB-A41A-01A-11,c3b1a740-d39c-48d4-9917-eef648554c54,TCGA-EB-A41A-01A-11R,57e2418c-e87f-4dcd-9e9d-1e2eb4e68ef0,2.08,13.0,,,,0.16,,,,,,,,,23,released,TCGA-EB-A41A-01A-11R-A24X-07
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,c4c96fe3-abf0-4c8b-8b82-2b6a75e27802,TCGA-EB-A41A-10A,d3773aea-c960-4cf1-ba41-6b3720325e91,TCGA-EB-A41A-10A-01,c20f87f0-f4e4-4074-974d-9aa59415d8f8,TCGA-EB-A41A-10A-01W,a0beb125-3ac2-44be-bfcf-b1d6d2ad8973,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A41A-10A-01W-A26E-08
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,c4c96fe3-abf0-4c8b-8b82-2b6a75e27802,TCGA-EB-A41A-10A,d3773aea-c960-4cf1-ba41-6b3720325e91,TCGA-EB-A41A-10A-01,f7b20fa1-7e7e-449a-b833-ab0ee3c1c236,TCGA-EB-A41A-10A-01D,6463b7a1-64d5-4853-8b37-19ca2a9d9af5,2.8,40.0,,,,0.07,,,,,,,,,23,released,TCGA-EB-A41A-10A-01D-A24R-08
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,c4c96fe3-abf0-4c8b-8b82-2b6a75e27802,TCGA-EB-A41A-10A,d3773aea-c960-4cf1-ba41-6b3720325e91,TCGA-EB-A41A-10A-01,f7b20fa1-7e7e-449a-b833-ab0ee3c1c236,TCGA-EB-A41A-10A-01D,bfc13573-35c4-4f76-b09a-26cc37e2562f,0.94,6.7,,,,0.14,,,,,,,,,23,released,TCGA-EB-A41A-10A-01D-A24Q-01
TCGA-SKCM,ee143e06-0334-45dd-a2b0-1169527d6b4e,TCGA-EB-A41A,c4c96fe3-abf0-4c8b-8b82-2b6a75e27802,TCGA-EB-A41A-10A,d3773aea-c960-4cf1-ba41-6b3720325e91,TCGA-EB-A41A-10A-01,f7b20fa1-7e7e-449a-b833-ab0ee3c1c236,TCGA-EB-A41A-10A-01D,df4b3af9-61c8-4961-ba00-3f8e96b8e766,1.96,14.0,,,,0.14,,,,,,,true,,23,released,TCGA-EB-A41A-10A-01D-A815-36
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,2e8b6ecc-8921-4eb9-b5c3-3e1ebf77fb2f,TCGA-EB-A6R0-01A,5fb11496-7699-45b3-b549-5cc297ee3497,TCGA-EB-A6R0-01A-12,184a5079-d3b3-4696-8d75-1433b322c7ba,TCGA-EB-A6R0-01A-12W,db871e54-c831-4a0d-b244-5d787b35d8d7,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A6R0-01A-12W-A35W-08
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,2e8b6ecc-8921-4eb9-b5c3-3e1ebf77fb2f,TCGA-EB-A6R0-01A,5fb11496-7699-45b3-b549-5cc297ee3497,TCGA-EB-A6R0-01A-12,41aca0d5-4381-4819-b59e-4065d20f5e77,TCGA-EB-A6R0-01A-12D,8ab72470-8c06-4870-ace2-6f41f11e2ae8,1.01,6.7,,,,0.15,,,,,,,,,23,released,TCGA-EB-A6R0-01A-12D-A32M-01
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,2e8b6ecc-8921-4eb9-b5c3-3e1ebf77fb2f,TCGA-EB-A6R0-01A,5fb11496-7699-45b3-b549-5cc297ee3497,TCGA-EB-A6R0-01A-12,41aca0d5-4381-4819-b59e-4065d20f5e77,TCGA-EB-A6R0-01A-12D,95acb5a0-ffb3-43c6-b00a-edaaedb84d99,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-EB-A6R0-01A-12D-A32N-08
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,2e8b6ecc-8921-4eb9-b5c3-3e1ebf77fb2f,TCGA-EB-A6R0-01A,5fb11496-7699-45b3-b549-5cc297ee3497,TCGA-EB-A6R0-01A-12,41aca0d5-4381-4819-b59e-4065d20f5e77,TCGA-EB-A6R0-01A-12D,ddb86110-95c5-4e9d-a696-b21281f176f8,1.95,13.0,,,,0.15,,,,,,,,,23,released,TCGA-EB-A6R0-01A-12D-A32S-05
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,2e8b6ecc-8921-4eb9-b5c3-3e1ebf77fb2f,TCGA-EB-A6R0-01A,5fb11496-7699-45b3-b549-5cc297ee3497,TCGA-EB-A6R0-01A-12,41aca0d5-4381-4819-b59e-4065d20f5e77,TCGA-EB-A6R0-01A-12D,f6f00971-49ee-4117-bc43-5e466d55c16c,2.1,14.0,,,,0.15,,,,,,,,,23,released,TCGA-EB-A6R0-01A-12D-A816-36
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,2e8b6ecc-8921-4eb9-b5c3-3e1ebf77fb2f,TCGA-EB-A6R0-01A,5fb11496-7699-45b3-b549-5cc297ee3497,TCGA-EB-A6R0-01A-12,988c4682-a343-40ff-88fb-1dd9cd9041dd,TCGA-EB-A6R0-01A-12R,10f253bd-1cdd-4515-a7fa-b9ed6e1a1790,2.34,13.0,,,,0.18,,,,,,,,,23,released,TCGA-EB-A6R0-01A-12R-A32P-07
TCGA-SKCM,5bf40b29-d722-430a-91bc-cad941ee3694,TCGA-EB-A6R0,2e8b6ecc-8921-4eb9-b5c3-3e1ebf77fb2f,TCGA-EB-A6R0-01A,5fb11496-7699-45b3-b549-5cc297ee3497,TCGA-EB-A6R0-01A-12,988c4682-a343-40ff-88fb-1dd9cd9041dd,TCGA-EB-A6R0-01A-12R,55ae5586-1291-44ea-9fd8-25fe65f3c141,4.19,23.3,,,,0.18,,,,,,,,,23,released,TCGA-EB-A6R0-01A-12R-A360-13
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,55cfccec-a807-4c46-8615-cc7da9f67c31,TCGA-EB-A553-10A,07a977b4-46de-4e5d-b9cf-fec4eb336ba4,TCGA-EB-A553-10A-01,058558d8-e6d2-466d-95bc-07fdfc7f3740,TCGA-EB-A553-10A-01D,113c7046-00b1-439c-b7a3-467b16a02026,3.2,40.0,,,,0.08,,,,,,,,,23,released,TCGA-EB-A553-10A-01D-A27N-08
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,55cfccec-a807-4c46-8615-cc7da9f67c31,TCGA-EB-A553-10A,07a977b4-46de-4e5d-b9cf-fec4eb336ba4,TCGA-EB-A553-10A-01,058558d8-e6d2-466d-95bc-07fdfc7f3740,TCGA-EB-A553-10A-01D,4b5d3b02-821e-48ce-abb0-29eef114424d,1.14,6.7,,,,0.17,,,,,,,,,23,released,TCGA-EB-A553-10A-01D-A27M-01
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,55cfccec-a807-4c46-8615-cc7da9f67c31,TCGA-EB-A553-10A,07a977b4-46de-4e5d-b9cf-fec4eb336ba4,TCGA-EB-A553-10A-01,058558d8-e6d2-466d-95bc-07fdfc7f3740,TCGA-EB-A553-10A-01D,d1c0c033-0eba-4fc9-82d7-52a769654154,2.38,14.0,,,,0.17,,,,,,,true,,23,released,TCGA-EB-A553-10A-01D-A816-36
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,55cfccec-a807-4c46-8615-cc7da9f67c31,TCGA-EB-A553-10A,07a977b4-46de-4e5d-b9cf-fec4eb336ba4,TCGA-EB-A553-10A-01,f5b6845c-2873-40ab-b582-404e3e978b00,TCGA-EB-A553-10A-01W,7107796b-957b-4678-996b-07bc8d09efeb,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A553-10A-01W-A299-08
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,e0337771-33b0-4504-91a8-aec8759265b6,TCGA-EB-A553-01A,f24fb613-d434-4aba-872d-581939975133,TCGA-EB-A553-01A-12,6ce0af67-d78a-4854-a0ed-d739e9da135e,TCGA-EB-A553-01A-12W,1e5bb5c4-a8e3-4102-85af-94b187622ed5,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-EB-A553-01A-12W-A298-08
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,e0337771-33b0-4504-91a8-aec8759265b6,TCGA-EB-A553-01A,f24fb613-d434-4aba-872d-581939975133,TCGA-EB-A553-01A-12,c90c1496-da4b-43d1-b9ea-743b5598a5eb,TCGA-EB-A553-01A-12R,71f74380-976b-48bb-8345-1f14c7bf55a9,3.4,20.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A553-01A-12R-A27U-13
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,e0337771-33b0-4504-91a8-aec8759265b6,TCGA-EB-A553-01A,f24fb613-d434-4aba-872d-581939975133,TCGA-EB-A553-01A-12,c90c1496-da4b-43d1-b9ea-743b5598a5eb,TCGA-EB-A553-01A-12R,d3cfdddc-7b8b-4bc4-9e6c-8912894a2e52,2.21,13.0,,,,0.17,,,,,,,,,23,released,TCGA-EB-A553-01A-12R-A27Q-07
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,e0337771-33b0-4504-91a8-aec8759265b6,TCGA-EB-A553-01A,f24fb613-d434-4aba-872d-581939975133,TCGA-EB-A553-01A-12,e9a3b888-21f3-4310-898f-ff484325b567,TCGA-EB-A553-01A-12D,7a9149b5-4c0c-4626-ac6c-0f0f7ca9c5b1,2.1,14.0,,,,0.15,,,,,,,,,23,released,TCGA-EB-A553-01A-12D-A816-36
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,e0337771-33b0-4504-91a8-aec8759265b6,TCGA-EB-A553-01A,f24fb613-d434-4aba-872d-581939975133,TCGA-EB-A553-01A-12,e9a3b888-21f3-4310-898f-ff484325b567,TCGA-EB-A553-01A-12D,7eba0a7f-d2bd-442c-8327-68997cc2dc7a,1.01,6.7,,,,0.15,,,,,,,,,23,released,TCGA-EB-A553-01A-12D-A27J-01
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,e0337771-33b0-4504-91a8-aec8759265b6,TCGA-EB-A553-01A,f24fb613-d434-4aba-872d-581939975133,TCGA-EB-A553-01A-12,e9a3b888-21f3-4310-898f-ff484325b567,TCGA-EB-A553-01A-12D,7ff14694-07a4-47c1-accf-d17b68d21667,1.95,13.0,,,,0.15,,,,,,,,,23,released,TCGA-EB-A553-01A-12D-A27L-05
TCGA-SKCM,960899ed-b61b-4b20-b16d-e37dffb01aa3,TCGA-EB-A553,e0337771-33b0-4504-91a8-aec8759265b6,TCGA-EB-A553-01A,f24fb613-d434-4aba-872d-581939975133,TCGA-EB-A553-01A-12,e9a3b888-21f3-4310-898f-ff484325b567,TCGA-EB-A553-01A-12D,c84cd670-fe65-4ec6-9eb4-cf1514d50669,1.07,13.4,,,,0.08,,,,,,,,,23,released,TCGA-EB-A553-01A-12D-A38S-08
TCGA-SKCM,7b92fcd4-f9be-4b97-94a2-b2e8348aeaba,TCGA-DA-A1I8,aae8bdea-4787-4144-8a1c-206f756ecdbc,TCGA-DA-A1I8-10A,cf1b2f7d-73e1-4a98-952c-f3383c29c69d,TCGA-DA-A1I8-10A-01,7672c82c-ec32-4175-adb4-ddd1e5d9bff7,TCGA-DA-A1I8-10A-01D,2ea039f3-b715-4ea4-9d71-0509730885e2,1.5,10.0,,,,0.15,,,,,,,,,23,released,TCGA-DA-A1I8-10A-01D-A190-02
TCGA-SKCM,64690c6f-80cf-4a87-932c-7d7b3d0fbf6f,TCGA-XV-A9W5,1b3bf5fb-9ad4-4dcb-beb8-d7d2a81b7758,TCGA-XV-A9W5-10A,2ad791bc-8d18-42e2-b03b-d4fd8e21a07d,TCGA-XV-A9W5-10A-01,aac744c7-f4bd-4820-8033-fed40d8e2127,TCGA-XV-A9W5-10A-01W,ff89febf-d5c1-4d03-8ac9-9f312644288c,40.0,80.0,,,,0.5,,,,,,,,,23,released,TCGA-XV-A9W5-10A-01W-A44V-08
TCGA-SKCM,64690c6f-80cf-4a87-932c-7d7b3d0fbf6f,TCGA-XV-A9W5,1b3bf5fb-9ad4-4dcb-beb8-d7d2a81b7758,TCGA-XV-A9W5-10A,2ad791bc-8d18-42e2-b03b-d4fd8e21a07d,TCGA-XV-A9W5-10A-01,cd45936a-6cce-424a-8418-c74bb8f52deb,TCGA-XV-A9W5-10A-01D,20daa6cc-3d27-4c2c-b4b0-8ea2b94f8888,2.8,40.0,,,,0.07,,,,,,,,,23,released,TCGA-XV-A9W5-10A-01D-A38J-08
TCGA-SKCM,64690c6f-80cf-4a87-932c-7d7b3d0fbf6f,TCGA-XV-A9W5,1b3bf5fb-9ad4-4dcb-beb8-d7d2a81b7758,TCGA-XV-A9W5-10A,2ad791bc-8d18-42e2-b03b-d4fd8e21a07d,TCGA-XV-A9W5-10A-01,cd45936a-6cce-424a-8418-c74bb8f52deb,TCGA-XV-A9W5-10A-01D,8b66eef3-3247-450a-83f7-d73bc809c706,1.96,14.0,,,,0.14,,,,,,,true,,23,released,TCGA-XV-A9W5-10A-01D-A816-36
TCGA-SKCM,64690c6f-80cf-4a87-932c-7d7b3d0fbf6f,TCGA-XV-A9W5,1b3bf5fb-9ad4-4dcb-beb8-d7d2a81b7758,TCGA-XV-A9W5-10A,2ad791bc-8d18-42e2-b03b-d4fd8e21a07d,TCGA-XV-A9W5-10A-01,cd45936a-6cce-424a-8418-c74bb8f52deb,TCGA-XV-A9W5-10A-01D,e3c718cd-c5d5-4b36-a908-70cf17db51f4,0.94,6.7,,,,0.14,,,,,,,,,23,released,TCGA-XV-A9W5-10A-01D-A38I-01
